827000270131185	01141127	银行卡	云闪付IC卡双免消费	2017-08-09	10:33:33	0.01	0.01	0.00	20170809
827000270131185	01141126	银行卡	云闪付IC卡双免消费	2017-08-09	10:32:39	0.01	0.01	0.00	20170809
827000270131185	01141125	银行卡	云闪付IC卡双免消费	2017-08-09	10:31:07	0.01	0.01	0.00	20170809
827000270131076	01134273	银行卡	消费	2017-08-09	10:28:59	20000.00	19980.00	20.00	20170809
827000270131158	01139685	银行卡	消费	2017-08-09	10:28:57	17774.00	17754.00	20.00	20170809
827000270131181	01141072	银行卡	云闪付IC卡双免消费	2017-08-09	10:28:52	0.01	0.01	0.00	20170809
827000270131033	01126998	银行卡	消费	2017-08-09	10:26:37	388861.00	388841.00	20.00	20170809
827000270131181	01141071	银行卡	云闪付IC卡双免消费	2017-08-09	10:25:51	0.01	0.01	0.00	20170809
827000270131033	01126998	银行卡	消费	2017-08-09	10:25:32	20000.00	19980.00	20.00	20170809
827000270131184	01141113	银行卡	云闪付IC卡双免消费	2017-08-09	10:24:23	0.01	0.01	0.00	20170809
827000270131184	01141112	银行卡	云闪付IC卡双免消费	2017-08-09	10:22:41	0.01	0.01	0.00	20170809
827000270131167	01140447	银行卡	消费	2017-08-09	10:22:30	198360.00	198340.00	20.00	20170809
827000270131184	01141111	银行卡	云闪付IC卡双免消费	2017-08-09	10:21:24	0.01	0.01	0.00	20170809
827000270131167	01140447	银行卡	消费	2017-08-09	10:20:05	600000.00	599980.00	20.00	20170809
827000270131180	01141064	银行卡	云闪付IC卡双免消费	2017-08-09	10:14:47	0.01	0.01	0.00	20170809
827000270131180	01141063	银行卡	云闪付IC卡双免消费	2017-08-09	10:13:07	0.01	0.01	0.00	20170809
827000270131180	01141062	银行卡	云闪付IC卡双免消费	2017-08-09	10:08:49	0.01	0.01	0.00	20170809
827000270131183	01141067	银行卡	云闪付IC卡双免消费	2017-08-09	10:05:58	0.01	0.01	0.00	20170809
827000270131183	01141066	银行卡	云闪付IC卡双免消费	2017-08-09	10:04:38	0.01	0.01	0.00	20170809
827000270131183	01141065	银行卡	云闪付IC卡双免消费	2017-08-09	10:02:10	0.01	0.01	0.00	20170809
827000270131081	01132732	银行卡	消费	2017-08-09	09:52:22	20000.00	19980.00	20.00	20170809
827000270131076	01134273	银行卡	消费	2017-08-09	00:27:55	50000.00	49980.00	20.00	20170809
827000270131076	01134273	银行卡	消费	2017-08-09	00:25:07	20000.00	19980.00	20.00	20170809
827000270131076	01134273	银行卡	消费	2017-08-09	00:22:59	10000.00	9980.00	20.00	20170809
